iter	Passed	Remaining
1268	9507	5476
1269	9514	5469
1270	9521	5461
1271	9528	5453
1272	9535	5445
1273	9542	5438
1274	9550	5430
1275	9557	5422
1276	9563	5414
1277	9570	5406
1278	9577	5398
1279	9584	5391
1280	9591	5383
1281	9598	5375
1282	9604	5367
1283	9611	5359
1284	9619	5352
1285	9626	5344
1286	9633	5336
1287	9640	5329
1288	9648	5321
1289	9655	5314
1290	9663	5306
1291	9670	5299
1292	9678	5291
1293	9685	5284
1294	9693	5277
1295	9700	5269
1296	9708	5261
1297	9715	5254
1298	9721	5246
1299	9729	5238
1300	9736	5231
1301	9743	5223
1302	9751	5216
1303	9758	5208
1304	9766	5201
1305	9774	5194
1306	9782	5186
1307	9789	5178
1308	9796	5171
1309	9803	5163
1310	9810	5155
1311	9817	5148
1312	9824	5140
1313	9832	5133
1314	9840	5125
1315	9847	5118
1316	9856	5111
1317	9864	5104
1318	9872	5097
1319	9879	5089
1320	9886	5081
1321	9894	5074
1322	9902	5067
1323	9909	5059
1324	9916	5051
1325	9923	5044
1326	9931	5036
1327	9938	5029
1328	9946	5021
1329	9952	5013
1330	9959	5006
1331	9967	4998
1332	9992	4999
1333	10000	4992
1334	10007	4985
1335	10014	4977
1336	10022	4969
1337	10029	4962
1338	10036	4954
1339	10043	4946
1340	10049	4938
1341	10056	4930
1342	10063	4923
1343	10070	4915
1344	10077	4907
1345	10084	4899
1346	10091	4892
1347	10098	4884
1348	10105	4876
1349	10113	4869
1350	10121	4862
1351	10128	4854
1352	10136	4847
1353	10145	4840
1354	10153	4833
1355	10160	4825
1356	10168	4818
1357	10176	4810
1358	10183	4803
1359	10190	4795
1360	10197	4787
1361	10205	4780
1362	10212	4772
1363	10219	4765
1364	10227	4757
1365	10234	4749
1366	10241	4742
1367	10250	4735
1368	10257	4727
1369	10264	4720
1370	10272	4712
1371	10279	4705
1372	10287	4697
1373	10294	4690
1374	10301	4682
1375	10308	4674
1376	10315	4667
1377	10323	4659
1378	10331	4652
1379	10338	4644
1380	10345	4636
1381	10351	4629
1382	10358	4621
1383	10365	4613
1384	10372	4605
1385	10379	4598
1386	10386	4590
1387	10395	4583
1388	10403	4576
1389	10410	4568
1390	10418	4561
1391	10425	4553
1392	10433	4546
1393	10440	4538
1394	10446	4530
1395	10454	4523
1396	10460	4515
1397	10467	4507
1398	10474	4499
1399	10481	4492
1400	10488	4484
1401	10496	4477
1402	10503	4469
1403	10510	4461
1404	10518	4454
1405	10526	4447
1406	10534	4439
1407	10542	4432
1408	10549	4424
1409	10556	4417
1410	10563	4409
1411	10570	4402
1412	10577	4394
1413	10585	4386
1414	10592	4379
1415	10599	4371
1416	10606	4363
1417	10614	4356
1418	10621	4348
1419	10628	4341
1420	10635	4333
1421	10642	4326
1422	10650	4318
1423	10657	4310
1424	10664	4303
1425	10672	4295
1426	10680	4288
1427	10687	4280
1428	10693	4272
1429	10700	4265
1430	10707	4257
1431	10714	4250
1432	10722	4242
1433	10728	4234
1434	10735	4226
1435	10742	4219
1436	10748	4211
1437	10755	4203
1438	10762	4195
1439	10769	4188
1440	10776	4180
1441	10783	4172
1442	10790	4165
1443	10798	4157
1444	10806	4150
1445	10813	4143
1446	10821	4135
1447	10829	4128
1448	10837	4120
1449	10844	4113
1450	10851	4105
1451	10858	4098
1452	10865	4090
1453	10872	4082
1454	10879	4075
1455	10887	4067
1456	10894	4060
1457	10901	4052
1458	10908	4044
1459	10915	4037
1460	10923	4029
1461	10930	4022
1462	10937	4014
1463	10944	4007
1464	10951	3999
1465	10959	3991
1466	10966	3984
1467	10973	3976
1468	10980	3969
1469	11005	3968
1470	11013	3960
1471	11020	3953
1472	11028	3945
1473	11035	3938
1474	11042	3930
1475	11049	3922
1476	11056	3915
1477	11063	3907
1478	11070	3899
1479	11077	3892
1480	11083	3884
1481	11090	3876
1482	11097	3868
1483	11104	3861
1484	11111	3853
1485	11118	3845
1486	11125	3838
1487	11132	3830
1488	11139	3823
1489	11147	3815
1490	11153	3807
1491	11160	3800
1492	11167	3792
1493	11174	3784
1494	11181	3777
1495	11188	3769
1496	11196	3761
1497	11203	3754
1498	11211	3747
1499	11218	3739
1500	11225	3731
1501	11233	3724
1502	11241	3717
1503	11248	3709
1504	11255	3702
1505	11263	3694
1506	11270	3687
1507	11277	3679
1508	11285	3672
1509	11292	3664
1510	11300	3656
1511	11307	3649
1512	11315	3642
1513	11323	3634
1514	11330	3627
1515	11337	3619
1516	11344	3611
1517	11351	3604
1518	11358	3596
1519	11365	3589
1520	11372	3581
1521	11379	3573
1522	11385	3566
1523	11392	3558
1524	11399	3550
1525	11406	3542
1526	11413	3535
1527	11421	3528
1528	11429	3520
1529	11437	3513
1530	11444	3505
1531	11451	3498
1532	11459	3490
1533	11465	3483
1534	11472	3475
1535	11479	3467
1536	11487	3460
1537	11494	3452
1538	11501	3445
1539	11508	3437
1540	11515	3430
1541	11522	3422
1542	11529	3414
1543	11536	3407
1544	11542	3399
1545	11549	3391
1546	11556	3384
1547	11563	3376
1548	11570	3368
1549	11577	3361
1550	11583	3353
1551	11590	3345
1552	11597	3337
1553	11603	3330
1554	11610	3322
1555	11617	3315
1556	11625	3307
1557	11632	3299
1558	11639	3292
1559	11646	3284
1560	11652	3277
1561	11658	3269
1562	11665	3261
1563	11672	3253
1564	11679	3246
1565	11686	3238
1566	11692	3231
1567	11699	3223
1568	11706	3215
1569	11713	3208
1570	11719	3200
1571	11727	3192
1572	11734	3185
1573	11740	3177
1574	11747	3169
1575	11754	3162
1576	11761	3154
1577	11768	3147
1578	11775	3139
1579	11782	3131
1580	11788	3124
1581	11795	3116
1582	11802	3109
1583	11809	3101
1584	11816	3093
1585	11823	3086
1586	11830	3078
1587	11837	3071
1588	11844	3063
1589	11850	3055
1590	11857	3048
1591	11864	3040
1592	11871	3033
1593	11878	3025
1594	11886	3018
1595	11893	3010
1596	11901	3003
1597	11908	2995
1598	11916	2988
