iter	Passed	Remaining
1024	14400	13697
1025	14412	13682
1026	14425	13667
1027	14439	13652
1028	14452	13637
1029	14466	13623
1030	14480	13609
1031	14494	13595
1032	14507	13580
1033	14521	13566
1034	14534	13551
1035	14549	13538
1036	14563	13524
1037	14578	13510
1038	14592	13496
1039	14605	13481
1040	14619	13468
1041	14634	13454
1042	14647	13440
1043	14661	13425
1044	14674	13410
1045	14687	13395
1046	14702	13382
1047	14716	13368
1048	14729	13353
1049	14743	13339
1050	14756	13324
1051	14770	13310
1052	14784	13296
1053	14797	13281
1054	14811	13266
1055	14825	13253
1056	14839	13239
1057	14852	13224
1058	14865	13209
1059	14878	13194
1060	14892	13179
1061	14905	13165
1062	14918	13150
1063	14931	13135
1064	14944	13120
1065	14958	13105
1066	14970	13090
1067	14984	13076
1068	14997	13061
1069	15011	13047
1070	15024	13032
1071	15038	13018
1072	15051	13003
1073	15075	12998
1074	15090	12984
1075	15102	12969
1076	15115	12953
1077	15128	12939
1078	15141	12924
1079	15155	12909
1080	15168	12895
1081	15181	12880
1082	15194	12865
1083	15206	12849
1084	15220	12835
1085	15233	12820
1086	15246	12806
1087	15259	12791
1088	15273	12777
1089	15288	12763
1090	15301	12748
1091	15314	12734
1092	15328	12720
1093	15343	12706
1094	15356	12691
1095	15370	12677
1096	15384	12663
1097	15397	12648
1098	15410	12634
1099	15424	12619
1100	15437	12605
1101	15450	12590
1102	15463	12575
1103	15477	12561
1104	15491	12547
1105	15504	12532
1106	15517	12518
1107	15531	12504
1108	15546	12490
1109	15559	12475
1110	15572	12460
1111	15586	12446
1112	15599	12431
1113	15612	12417
1114	15625	12402
1115	15639	12387
1116	15653	12373
1117	15666	12359
1118	15680	12345
1119	15693	12330
1120	15708	12317
1121	15722	12302
1122	15736	12289
1123	15749	12274
1124	15762	12259
1125	15776	12245
1126	15790	12231
1127	15804	12217
1128	15817	12203
1129	15831	12189
1130	15845	12174
1131	15858	12160
1132	15872	12146
1133	15886	12132
1134	15902	12119
1135	15915	12104
1136	15929	12090
1137	15941	12075
1138	15955	12060
1139	15969	12047
1140	15983	12033
1141	15996	12018
1142	16010	12004
1143	16023	11989
1144	16036	11974
1145	16049	11959
1146	16062	11945
1147	16077	11931
1148	16102	11926
1149	16130	11922
1150	16145	11908
1151	16159	11895
1152	16173	11881
1153	16186	11866
1154	16200	11852
1155	16212	11837
1156	16226	11822
1157	16239	11808
1158	16252	11793
1159	16266	11778
1160	16280	11764
1161	16293	11750
1162	16306	11735
1163	16319	11721
1164	16332	11706
1165	16345	11691
1166	16358	11676
1167	16371	11661
1168	16384	11646
1169	16397	11632
1170	16411	11618
1171	16424	11603
1172	16438	11589
1173	16451	11574
1174	16465	11560
1175	16478	11545
1176	16490	11531
1177	16504	11516
1178	16520	11503
1179	16535	11491
1180	16550	11477
1181	16564	11463
1182	16578	11449
1183	16593	11436
1184	16606	11421
1185	16619	11406
1186	16632	11391
1187	16645	11377
1188	16659	11363
1189	16671	11348
1190	16684	11333
1191	16697	11318
1192	16710	11303
1193	16723	11288
1194	16736	11274
1195	16750	11260
1196	16763	11245
1197	16776	11230
1198	16789	11216
1199	16801	11201
1200	16813	11185
1201	16825	11170
1202	16837	11155
1203	16850	11140
1204	16863	11125
1205	16875	11110
1206	16887	11095
1207	16900	11080
1208	16913	11065
1209	16926	11051
1210	16939	11036
1211	16953	11022
1212	16968	11009
1213	16982	10995
1214	16995	10980
1215	17009	10966
1216	17023	10952
1217	17037	10938
1218	17052	10925
1219	17067	10911
1220	17081	10898
1221	17107	10891
1222	17120	10876
1223	17132	10861
1224	17145	10847
1225	17157	10831
1226	17170	10817
1227	17182	10802
1228	17195	10787
1229	17207	10772
1230	17219	10757
1231	17232	10742
1232	17244	10727
1233	17257	10712
1234	17270	10697
1235	17282	10682
1236	17295	10667
1237	17307	10653
1238	17319	10637
1239	17332	10622
1240	17344	10608
1241	17357	10593
1242	17369	10578
1243	17382	10563
1244	17394	10548
1245	17406	10533
1246	17419	10518
1247	17431	10503
1248	17443	10488
1249	17456	10473
1250	17468	10458
1251	17480	10443
1252	17493	10429
1253	17506	10414
1254	17519	10399
1255	17532	10385
1256	17546	10371
1257	17559	10356
1258	17571	10341
1259	17583	10326
1260	17597	10312
1261	17609	10297
1262	17622	10283
1263	17635	10268
1264	17648	10254
1265	17660	10239
1266	17673	10224
1267	17686	10210
1268	17699	10195
1269	17711	10180
1270	17723	10165
1271	17735	10150
1272	17748	10136
1273	17762	10121
1274	17774	10107
1275	17788	10093
1276	17801	10078
1277	17814	10064
1278	17827	10049
1279	17840	10035
1280	17854	10021
1281	17867	10006
1282	17881	9992
1283	17894	9978
1284	17907	9964
1285	17920	9949
1286	17933	9935
1287	17947	9921
1288	17961	9907
1289	17975	9893
1290	17988	9879
1291	18001	9864
1292	18015	9850
1293	18029	9836
1294	18042	9822
1295	18056	9808
1296	18070	9794
1297	18084	9780
1298	18097	9766
1299	18125	9759
1300	18140	9746
1301	18154	9732
1302	18167	9717
1303	18179	9703
1304	18192	9688
1305	18206	9674
1306	18221	9661
1307	18235	9647
1308	18249	9633
1309	18263	9619
1310	18278	9606
1311	18292	9592
1312	18306	9578
1313	18320	9564
1314	18334	9550
1315	18350	9537
1316	18364	9523
1317	18378	9509
1318	18391	9495
1319	18405	9481
1320	18418	9467
1321	18431	9452
1322	18445	9438
1323	18459	9425
1324	18473	9411
1325	18487	9396
1326	18499	9382
1327	18512	9367
1328	18526	9353
1329	18539	9339
1330	18553	9325
1331	18566	9311
1332	18579	9296
1333	18593	9282
1334	18607	9268
1335	18621	9254
1336	18634	9240
1337	18647	9226
1338	18661	9212
1339	18674	9197
1340	18687	9183
1341	18701	9169
1342	18715	9155
1343	18729	9141
1344	18742	9127
1345	18756	9113
1346	18770	9099
1347	18783	9085
1348	18796	9070
1349	18808	9056
1350	18821	9041
1351	18833	9026
1352	18846	9012
1353	18858	8997
1354	18871	8983
1355	18884	8968
1356	18897	8954
1357	18910	8940
1358	18924	8926
1359	18938	8912
1360	18952	8898
1361	18966	8884
1362	18978	8869
1363	18991	8855
1364	19003	8840
1365	19016	8825
1366	19028	8811
1367	19040	8796
1368	19053	8782
1369	19066	8767
1370	19079	8753
1371	19091	8738
1372	19103	8723
1373	19116	8709
1374	19176	8716
1375	19197	8706
1376	19211	8691
1377	19224	8677
1378	19239	8663
1379	19253	8650
1380	19267	8636
1381	19281	8622
1382	19294	8608
1383	19308	8593
1384	19321	8579
1385	19334	8565
1386	19348	8551
1387	19361	8536
1388	19374	8522
1389	19387	8508
1390	19401	8494
1391	19414	8479
1392	19427	8465
1393	19440	8451
1394	19454	8437
1395	19466	8422
1396	19479	8407
1397	19491	8393
1398	19503	8378
1399	19516	8364
1400	19529	8349
1401	19542	8335
1402	19554	8320
1403	19567	8306
1404	19580	8292
1405	19592	8277
1406	19606	8263
1407	19620	8249
1408	19633	8235
1409	19645	8220
1410	19658	8206
1411	19670	8191
1412	19682	8176
1413	19695	8162
1414	19707	8147
1415	19719	8132
1416	19731	8118
1417	19744	8103
1418	19757	8089
1419	19769	8074
1420	19782	8060
1421	19795	8046
1422	19809	8032
1423	19821	8017
1424	19835	8003
1425	19847	7989
1426	19861	7975
1427	19875	7961
1428	19888	7947
1429	19902	7933
1430	19915	7918
1431	19928	7904
1432	19942	7890
1433	19955	7876
1434	19969	7862
1435	19983	7848
1436	19998	7835
1437	20012	7821
1438	20026	7807
1439	20040	7793
1440	20055	7779
1441	20068	7765
1442	20082	7752
1443	20097	7738
1444	20112	7724
1445	20126	7710
1446	20139	7696
1447	20152	7682
1448	20165	7668
1449	20178	7653
1450	20193	7640
1451	20219	7631
1452	20233	7617
1453	20247	7603
1454	20262	7589
1455	20276	7575
1456	20292	7562
1457	20306	7548
1458	20321	7535
