iter	Passed	Remaining
1104	34370	27838
1105	34401	27807
1106	34432	27775
1107	34475	27754
1108	34505	27722
1109	34536	27691
1110	34567	27660
1111	34598	27628
1112	34628	27597
1113	34658	27564
1114	34687	27532
1115	34718	27500
1116	34748	27469
1117	34779	27437
1118	34810	27406
1119	34840	27374
1120	34870	27342
1121	34901	27311
1122	34933	27280
1123	34963	27248
1124	34993	27217
1125	35023	27185
1126	35054	27153
1127	35084	27121
1128	35114	27089
1129	35144	27058
1130	35175	27026
1131	35206	26995
1132	35237	26964
1133	35267	26932
1134	35298	26901
1135	35329	26870
1136	35363	26841
1137	35395	26810
1138	35427	26780
1139	35459	26750
1140	35497	26724
1141	35530	26694
1142	35560	26662
1143	35591	26631
1144	35621	26599
1145	35652	26568
1146	35682	26536
1147	35713	26504
1148	35743	26473
1149	35773	26441
1150	35803	26409
1151	35835	26378
1152	35868	26349
1153	35901	26319
1154	35934	26289
1155	35967	26260
1156	35999	26229
1157	36029	26197
1158	36059	26165
1159	36089	26133
1160	36120	26102
1161	36149	26069
1162	36178	26037
1163	36208	26005
1164	36238	25973
1165	36268	25941
1166	36297	25909
1167	36327	25877
1168	36358	25845
1169	36386	25812
1170	36416	25780
1171	36445	25748
1172	36477	25717
1173	36517	25692
1174	36549	25662
1175	36580	25631
1176	36610	25599
1177	36640	25567
1178	36670	25535
1179	36700	25503
1180	36730	25471
1181	36760	25439
1182	36789	25407
1183	36820	25376
1184	36849	25344
1185	36880	25312
1186	36909	25280
1187	36940	25248
1188	36970	25217
1189	37000	25185
1190	37030	25153
1191	37062	25122
1192	37094	25092
1193	37125	25061
1194	37156	25030
1195	37186	24998
1196	37216	24966
1197	37246	24934
1198	37277	24903
1199	37311	24874
1200	37341	24842
1201	37371	24810
1202	37402	24779
1203	37431	24747
1204	37462	24715
1205	37492	24684
1206	37534	24660
1207	37565	24629
1208	37597	24598
1209	37628	24567
1210	37663	24538
1211	37695	24507
1212	37726	24477
1213	37757	24445
1214	37788	24414
1215	37818	24383
1216	37849	24352
1217	37880	24320
1218	37915	24292
1219	37948	24261
1220	37982	24232
1221	38013	24201
1222	38047	24172
1223	38082	24143
1224	38117	24114
1225	38149	24084
1226	38182	24054
1227	38216	24025
1228	38249	23995
1229	38279	23963
1230	38309	23932
1231	38339	23899
1232	38370	23868
1233	38402	23838
1234	38431	23806
1235	38462	23774
1236	38492	23742
1237	38523	23711
1238	38559	23683
1239	38590	23652
1240	38621	23620
1241	38650	23588
1242	38681	23557
1243	38710	23525
1244	38740	23493
1245	38772	23462
1246	38804	23432
1247	38838	23402
1248	38872	23373
1249	38905	23343
1250	38936	23312
1251	38966	23280
1252	38997	23249
1253	39028	23218
1254	39060	23187
1255	39093	23157
1256	39124	23126
1257	39158	23096
1258	39190	23066
1259	39223	23035
1260	39254	23004
1261	39286	22974
1262	39320	22944
1263	39354	22915
1264	39387	22885
1265	39421	22855
1266	39454	22825
1267	39487	22795
1268	39521	22765
1269	39554	22735
1270	39590	22707
1271	39622	22677
1272	39654	22646
1273	39686	22615
1274	39717	22584
1275	39748	22553
1276	39780	22522
1277	39810	22490
1278	39840	22459
1279	39872	22428
1280	39905	22398
1281	39940	22368
1282	39972	22338
1283	40006	22308
1284	40039	22278
1285	40072	22248
1286	40108	22219
1287	40143	22191
1288	40183	22164
1289	40218	22135
1290	40252	22105
1291	40284	22075
1292	40316	22044
1293	40347	22013
1294	40378	21982
1295	40409	21950
1296	40440	21919
1297	40472	21889
1298	40505	21858
1299	40537	21828
1300	40571	21798
1301	40613	21772
1302	40646	21742
1303	40678	21711
1304	40710	21680
1305	40740	21649
1306	40772	21618
1307	40804	21587
1308	40835	21556
1309	40866	21525
1310	40897	21493
1311	40929	21462
1312	40959	21431
1313	40991	21400
1314	41021	21368
1315	41055	21338
1316	41091	21310
1317	41124	21280
1318	41156	21249
1319	41187	21217
1320	41220	21187
1321	41250	21155
1322	41282	21124
1323	41314	21093
1324	41346	21063
1325	41378	21032
1326	41409	21001
1327	41441	20970
1328	41472	20938
1329	41503	20907
1330	41534	20876
1331	41567	20846
1332	41598	20815
1333	41641	20789
1334	41674	20759
1335	41707	20728
1336	41739	20698
1337	41771	20667
1338	41803	20636
1339	41834	20605
1340	41866	20574
1341	41899	20543
1342	41930	20512
1343	41964	20482
1344	41999	20453
1345	42033	20423
1346	42069	20394
1347	42106	20366
1348	42141	20336
1349	42177	20307
1350	42212	20278
1351	42246	20248
1352	42282	20219
1353	42316	20189
1354	42349	20158
1355	42381	20128
1356	42415	20097
1357	42447	20066
1358	42480	20036
1359	42512	20005
1360	42544	19975
1361	42577	19944
1362	42613	19915
1363	42664	19893
1364	42699	19863
1365	42734	19834
1366	42769	19804
1367	42804	19774
1368	42842	19746
1369	42877	19717
1370	42912	19687
1371	42944	19656
1372	42977	19626
1373	43015	19597
1374	43051	19568
1375	43086	19539
1376	43121	19509
1377	43155	19479
1378	43189	19449
1379	43224	19419
1380	43260	19390
1381	43297	19361
1382	43335	19333
1383	43369	19303
1384	43407	19274
1385	43441	19244
1386	43477	19215
1387	43513	19186
1388	43549	19156
1389	43587	19128
1390	43622	19098
1391	43658	19069
1392	43698	19041
1393	43734	19012
1394	43767	18981
1395	43800	18951
1396	43833	18920
1397	43865	18889
1398	43910	18863
1399	43945	18833
1400	43979	18803
1401	44013	18773
1402	44046	18742
1403	44079	18711
1404	44111	18680
1405	44148	18651
1406	44181	18621
1407	44216	18591
1408	44249	18560
1409	44282	18529
1410	44316	18499
1411	44348	18468
1412	44381	18437
1413	44413	18406
1414	44446	18375
1415	44478	18344
1416	44512	18313
1417	44545	18283
1418	44579	18252
1419	44613	18222
1420	44649	18192
1421	44681	18161
1422	44725	18135
1423	44759	18105
1424	44791	18073
1425	44822	18042
1426	44854	18010
1427	44888	17980
1428	44926	17951
1429	44965	17923
1430	45002	17893
1431	45036	17863
1432	45075	17835
1433	45114	17806
1434	45153	17778
1435	45188	17747
1436	45224	17718
1437	45261	17688
1438	45296	17658
1439	45330	17628
1440	45365	17598
1441	45401	17568
1442	45438	17539
1443	45472	17508
1444	45508	17478
1445	45540	17447
1446	45572	17416
1447	45605	17385
1448	45637	17354
1449	45669	17322
1450	45700	17291
1451	45780	17278
1452	45821	17250
1453	45855	17219
1454	45890	17189
1455	45922	17157
1456	45955	17126
1457	45986	17095
1458	46018	17063
1459	46050	17032
1460	46082	17001
1461	46115	16969
1462	46148	16939
1463	46181	16908
1464	46214	16877
1465	46248	16846
1466	46280	16815
1467	46312	16783
1468	46346	16752
1469	46379	16721
1470	46413	16691
1471	46445	16659
1472	46479	16628
1473	46512	16598
1474	46546	16567
1475	46579	16536
1476	46611	16505
1477	46644	16473
1478	46676	16442
1479	46711	16412
1480	46745	16381
1481	46778	16350
1482	46818	16321
1483	46855	16292
1484	46897	16264
1485	46931	16233
1486	46968	16203
1487	47002	16172
1488	47037	16142
1489	47071	16111
1490	47104	16080
1491	47138	16050
1492	47175	16020
1493	47209	15989
1494	47244	15958
1495	47282	15929
1496	47323	15900
1497	47362	15871
1498	47398	15841
1499	47435	15811
1500	47475	15782
1501	47515	15754
1502	47552	15724
1503	47590	15694
1504	47627	15664
1505	47663	15634
1506	47699	15604
1507	47736	15574
1508	47771	15544
1509	47804	15512
1510	47848	15485
1511	47885	15454
1512	47920	15424
1513	47956	15394
1514	47990	15363
1515	48028	15333
1516	48064	15303
1517	48098	15272
1518	48133	15241
1519	48181	15215
1520	48216	15184
