iter	Passed	Remaining
969	855398	908310
970	856287	907435
971	857176	906561
972	858036	905656
973	858914	904769
974	859799	903891
975	860682	903010
976	861575	902141
977	862466	901268
978	863337	900375
979	864213	899487
980	865230	898745
981	866181	897936
982	867208	897203
983	868184	896418
984	869122	895593
985	870032	894739
986	870926	893868
987	871856	893034
988	872774	892189
989	873687	891338
990	874667	890554
991	875670	889794
992	876616	888975
993	877566	888160
994	878503	887333
995	879419	886483
996	880307	885605
997	881230	884762
998	882166	883932
999	882976	882976
1000	883926	882159
1001	884920	881387
1002	885905	880605
1003	886909	879842
1004	887856	879022
1005	888814	878212
1006	889805	877434
1007	890788	876649
1008	891777	875868
1009	892724	875047
1010	893672	874225
1011	894591	873375
1012	895524	872539
1013	896469	871714
1014	897427	870903
1015	898353	870058
1016	899300	869235
1017	900236	868401
1018	901163	867557
1019	902115	866738
1020	903093	865943
1021	904046	865125
1022	905032	864336
1023	905986	863518
1024	906965	862723
1025	907960	861943
1026	908930	861138
1027	909851	860287
1028	910791	859454
1029	911818	858702
1030	912784	857893
1031	913797	857128
1032	914724	856280
1033	915651	855434
1034	916602	854610
1035	917559	853791
1036	918508	852963
1037	919483	852161
1038	920449	851349
1039	921421	850542
1040	922416	849757
1041	923375	848938
1042	924362	848144
1043	925324	847328
1044	926249	846476
1045	927176	845627
1046	928124	844797
1047	929082	843975
1048	930072	843182
1049	931024	842355
1050	931984	841534
1051	932949	840718
1052	933936	839921
1053	934939	839139
1054	935902	838320
1055	936851	837488
1056	937843	836695
1057	938828	835894
1058	939795	835078
1059	940857	834345
1060	941858	833558
1061	942827	832742
1062	943788	831918
1063	944778	831120
1064	945801	830351
1065	946794	829555
1066	947738	828715
1067	948703	827895
1068	949635	827044
1069	950573	826199
1070	951511	825354
1071	952409	824474
1072	953319	823603
1073	954242	822745
1074	955160	821882
1075	956081	821021
1076	957014	820171
1077	957967	819337
1078	958881	818470
1079	959812	817617
1080	960702	816730
1081	961647	815889
1082	962620	815071
1083	963600	814260
1084	964531	813406
1085	965418	812516
1086	966263	811589
1087	967158	810705
1088	968024	809798
1089	968870	808873
1090	969715	807948
1091	970566	807028
1092	971447	806132
1093	972304	805217
1094	973189	804325
1095	974023	803391
1096	974842	802445
1097	975695	801527
1098	976506	800575
1099	977370	799667
1100	978205	798734
1101	979023	797788
1102	979854	796853
1103	980845	796048
1104	981914	795306
1105	982926	794517
1106	983866	793670
1107	984804	792820
1108	985700	791937
1109	986649	791097
1110	987642	790292
1111	988634	789485
1112	989586	788646
1113	990588	787846
1114	991560	787023
1115	992512	786183
1116	993419	785308
1117	994345	784447
1118	995234	783558
1119	996198	782727
1120	997109	781854
1121	998147	781081
1122	999153	780283
1123	1000172	779493
1124	1001254	778753
1125	1002166	777880
1126	1003050	776985
1127	1003950	776103
1128	1004823	775200
1129	1005739	774330
1130	1006619	773432
1131	1007525	772554
1132	1008415	771664
1133	1009324	770789
1134	1010241	769919
1135	1011178	769065
1136	1012103	768201
1137	1012996	767313
1138	1013930	766456
1139	1014830	765573
1140	1015741	764699
1141	1016639	763814
1142	1017574	762958
1143	1018490	762086
1144	1019396	761208
1145	1020311	760337
1146	1021227	759465
1147	1022161	758607
1148	1023034	757704
1149	1023905	756799
1150	1024829	755934
1151	1025732	755052
1152	1026625	754164
1153	1027486	753252
1154	1028374	752360
1155	1029259	751466
1156	1030147	750574
1157	1031019	749670
1158	1031895	748769
1159	1032842	747920
1160	1033745	747039
1161	1034632	746146
1162	1035533	745263
1163	1036434	744380
1164	1037334	743497
1165	1038262	742633
1166	1039187	741767
1167	1040176	740947
1168	1041141	740110
1169	1042084	739256
1170	1042993	738379
1171	1043956	737539
1172	1044883	736674
1173	1045823	735818
1174	1046743	734947
1175	1047652	734069
1176	1048577	733202
1177	1049526	732352
1178	1050450	731484
1179	1051541	730732
1180	1052772	730077
1181	1054084	729476
1182	1055173	728720
1183	1056182	727909
1184	1057137	727060
1185	1058108	726223
1186	1059074	725380
1187	1060029	724531
1188	1060982	723680
1189	1061992	722869
1190	1062969	722033
1191	1064047	721266
1192	1065087	720474
1193	1066164	719705
1194	1067242	718937
1195	1068376	718206
1196	1069471	717448
1197	1070529	716664
1198	1071605	715893
1199	1072725	715150
1200	1073827	714394
1201	1074801	713553
1202	1075838	712753
1203	1076922	711985
1204	1077948	711177
1205	1078914	710330
1206	1079881	709483
1207	1080872	708651
1208	1081856	707815
1209	1082796	706949
1210	1083750	706093
1211	1084711	705241
1212	1085693	704403
1213	1086647	703546
1214	1087590	702682
1215	1088536	701819
1216	1089513	700976
1217	1090479	700127
1218	1091436	699271
1219	1092385	698410
1220	1093375	697575
1221	1094364	696739
1222	1095338	695893
1223	1096297	695038
1224	1097257	694183
1225	1098205	693320
1226	1099189	692480
1227	1100163	691633
1228	1101110	690769
1229	1102143	689959
1230	1103151	689133
1231	1104141	688296
1232	1105111	687445
1233	1106105	686609
1234	1107083	685764
1235	1108042	684906
1236	1109001	684048
1237	1109959	683190
1238	1110920	682333
1239	1111892	681482
1240	1112861	680630
1241	1113805	679762
1242	1114754	678896
1243	1115771	678073
1244	1116844	677283
1245	1117907	676486
1246	1118930	675665
1247	1120271	675035
1248	1121497	674335
1249	1122560	673536
1250	1123660	672759
1251	1124780	671993
1252	1125956	671260
1253	1127112	670515
1254	1128190	669722
1255	1129211	668895
1256	1130272	668092
1257	1131254	667242
1258	1132359	666464
1259	1133369	665629
1260	1134400	664807
1261	1135454	663997
1262	1136527	663199
1263	1137521	662354
1264	1138496	661498
1265	1139708	660778
1266	1140775	659975
1267	1141828	659162
1268	1142812	658310
1269	1143794	657456
1270	1144834	656636
1271	1145876	655815
1272	1146850	654957
1273	1147878	654128
1274	1148888	653289
1275	1149915	652459
1276	1150947	651632
1277	1151937	650781
1278	1152937	649935
1279	1153938	649090
1280	1154943	648246
1281	1155931	647393
1282	1156925	646543
1283	1158012	645745
1284	1159288	645051
1285	1160521	644333
1286	1161750	643611
1287	1162851	642818
1288	1163912	642003
1289	1164916	641155
1290	1166005	640354
1291	1167045	639526
1292	1168170	638744
1293	1169261	637943
1294	1170407	637171
1295	1171428	636331
1296	1172390	635459
1297	1173382	634602
1298	1174461	633793
1299	1175486	632954
1300	1176480	632098
1301	1177504	631258
1302	1178452	630377
1303	1179391	629491
1304	1180347	628613
1305	1181252	627710
1306	1182219	626838
1307	1183179	625963
1308	1184134	625085
1309	1185041	624182
1310	1186021	623317
1311	1187007	622455
1312	1187944	621567
1313	1188831	620653
1314	1189761	619761
1315	1190701	618874
1316	1191784	618062
1317	1192734	617181
1318	1193664	616289
1319	1194631	615416
1320	1195574	614530
1321	1196518	613645
1322	1197458	612758
1323	1198386	611864
1324	1199330	610979
1325	1200474	610195
1326	1201467	609334
1327	1202410	608448
1328	1203349	607559
1329	1204266	606660
1330	1205195	605766
1331	1206144	604883
1332	1207107	604006
1333	1208228	603208
1334	1209415	602443
1335	1210614	601682
1336	1211742	600886
1337	1212813	600061
1338	1213887	599237
1339	1214904	598385
1340	1215991	597567
1341	1217002	596712
1342	1218103	595900
1343	1219237	595103
1344	1220384	594313
1345	1221421	593469
1346	1222465	592628
1347	1223480	591772
1348	1224475	590907
1349	1225462	590037
1350	1226489	589187
1351	1227529	588342
1352	1228473	587451
1353	1229418	586561
1354	1230405	585691
1355	1231338	584795
1356	1232340	583931
1357	1233313	583053
1358	1234298	582181
1359	1235253	581295
1360	1236271	580438
1361	1237243	579560
1362	1238219	578683
1363	1239190	577804
1364	1240171	576929
1365	1241134	576046
1366	1242100	575164
1367	1243058	574278
1368	1243991	573381
1369	1244914	572478
1370	1245923	571616
1371	1246904	570740
1372	1247863	569854
1373	1248829	568971
1374	1249831	568105
1375	1250807	567226
1376	1251782	566347
1377	1252776	565476
1378	1253796	564617
1379	1254788	563745
1380	1255759	562864
1381	1256723	561978
1382	1257736	561115
1383	1258731	560244
1384	1259712	559366
1385	1260674	558480
1386	1261673	557610
1387	1262627	556720
1388	1263568	555824
1389	1264487	554919
1390	1265482	554046
1391	1266436	553156
1392	1267339	552243
1393	1268412	551404
1394	1269375	550517
1395	1270364	549641
1396	1271333	548757
1397	1272319	547879
1398	1273309	547004
1399	1274285	546122
1400	1275330	545269
1401	1276375	544416
1402	1277353	543535
1403	1278338	542656
1404	1279306	541770
1405	1280258	540877
1406	1281314	540028
1407	1282321	539157
1408	1283359	538300
1409	1284289	537397
1410	1285223	536496
1411	1286206	535615
1412	1287205	534741
1413	1288190	533861
1414	1289145	532968
1415	1290136	532090
1416	1291108	531204
1417	1292143	530343
1418	1293143	529469
1419	1294114	528582
1420	1295121	527709
1421	1296115	526831
1422	1297096	525948
1423	1298115	525080
1424	1299078	524189
1425	1300100	523322
1426	1301163	522471
1427	1302213	521614
1428	1303195	520730
1429	1304161	519840
1430	1305120	518947
1431	1306087	518057
1432	1307090	517180
1433	1308044	516285
1434	1309056	515412
1435	1310072	514541
1436	1310987	513629
1437	1311893	512715
1438	1312853	511821
1439	1313900	510961
1440	1314891	510079
1441	1315869	509192
1442	1316776	508277
1443	1317695	507367
1444	1318590	506448
1445	1319549	505553
1446	1320558	504677
1447	1321556	503797
1448	1322498	502896
1449	1323457	502000
1450	1324395	501097
1451	1325381	500212
1452	1326525	499387
1453	1327497	498496
1454	1328475	497607
1455	1329442	496714
1456	1330417	495824
1457	1331376	494928
1458	1332358	494041
1459	1333364	493162
1460	1334339	492271
1461	1335290	491372
1462	1336239	490472
1463	1337162	489562
1464	1338073	488648
1465	1339027	487749
1466	1339949	486839
1467	1340863	485925
1468	1341800	485021
1469	1342732	484114
1470	1343705	483222
1471	1344613	482306
1472	1345550	481402
1473	1346488	480497
1474	1347386	479578
1475	1348306	478667
1476	1349217	477752
1477	1350134	476840
1478	1351037	475923
1479	1352014	475031
1480	1352910	474112
1481	1353840	473204
1482	1354757	472292
1483	1355674	471379
1484	1356577	470462
1485	1357505	469554
1486	1358404	468635
1487	1359334	467727
1488	1360257	466817
1489	1361185	465909
1490	1362190	465026
1491	1363242	464160
1492	1364199	463261
1493	1365195	462375
1494	1366276	461518
1495	1367395	460673
1496	1368514	459828
1497	1369595	458969
1498	1370654	458104
1499	1371751	457250
1500	1372763	456368
1501	1373797	455493
1502	1374735	454586
1503	1375695	453686
1504	1376629	452778
1505	1377578	451875
1506	1378546	450977
1507	1379478	450068
1508	1380551	449205
1509	1381526	448309
1510	1382542	447427
1511	1383581	446552
1512	1384585	445666
1513	1385572	444774
1514	1386549	443879
1515	1387525	442982
1516	1388494	442084
1517	1389465	441187
1518	1390413	440282
1519	1391353	439374
1520	1392314	438473
